gameId,gameDateTimeEst,hometeamName,awayteamName,homeScore,awayScore,home_win,is_playoff,home_elo,away_elo,elo_diff,home_elo_games_played,away_elo_games_played,elo_expected_home_win,close_game,home_division,away_division,same_division,home_points,home_reboundsDefensive,home_reboundsOffensive,home_assists,home_steals,home_blocks,home_turnovers,home_minutes,home_player_count,away_points,away_reboundsDefensive,away_reboundsOffensive,away_assists,away_steals,away_blocks,away_turnovers,away_minutes,away_player_count,home_last5_pts,home_last5_rebounds,home_last5_ast,home_last5_stl,home_last5_blk,home_last5_tov,home_last5_min,home_last5_player_count,away_last5_pts,away_last5_rebounds,away_last5_ast,away_last5_stl,away_last5_blk,away_last5_tov,away_last5_min,away_last5_player_count,pts_diff_last5,reb_diff_last5,ast_diff_last5,min_diff_last5,player_count_diff_last5,stl_diff_last5,blk_diff_last5,tov_diff_last5,home_playoff_exp,away_playoff_exp,playoff_exp_diff,home_injury_impact,away_injury_impact,injury_impact_diff,home_last5_winrate,home_last3_winrate,home_last10_winrate,home_winrate_trend,home_last5_avg_points,home_last5_avg_points_allowed,home_rest_days,home_is_back_to_back,home_opponent_strength,home_h2h_winrate,home_home_winrate,home_away_winrate,home_last_game_close,home_games_last7,home_consecutive_away,home_current_streak,home_last5_mov,home_last10_mov,away_last5_winrate,away_last3_winrate,away_last10_winrate,away_winrate_trend,away_last5_avg_points,away_last5_avg_points_allowed,away_rest_days,away_is_back_to_back,away_opponent_strength,away_h2h_winrate,away_home_winrate,away_away_winrate,away_last_game_close,away_games_last7,away_consecutive_away,away_current_streak,away_last5_mov,away_last10_mov,winrate_diff,last10_winrate_diff,winrate_trend_diff,average_points_diff,average_points_allowed_diff,rest_days_diff,h2h_winrate_diff,streak_diff,mov_diff,home_pts_per_pace,away_pts_per_pace,pts_per_pace_diff,home_off_rating,away_off_rating,home_def_rating,away_def_rating,home_net_rating,away_net_rating,net_rating_diff,off_rating_diff,def_rating_diff,season_progress,season,home_series_wins,away_series_wins,series_wins_diff,is_elimination_game,market_prob_home_win
21600022,2016-10-28,Miami Heat,Charlotte Hornets,91,97,0,0,,,,1,1,,0,Southeast,Southeast,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,8.862666666666666,-8.862666666666666,,1.0,,,,,2.0,0,,0.5,,1.0,0.0,2.0,1,1,,,,1.0,,,,,2.0,0,,0.5,,1.0,0.0,2.0,1,1,,,,,,,,0.0,0.0,0,,,,,,,,,,,,,,0.1,2016,0,0,0,0,
21600019,2016-10-28,Brooklyn Nets,Indiana Pacers,103,94,1,0,,,,1,1,,0,Atlantic,Central,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,49.1711111111111,28.440416666666664,20.73069444444444,,0.0,,,,,2.0,0,,0.5,,0.0,1.0,2.0,1,-1,,,,1.0,,,,,2.0,0,,0.5,1.0,,0.0,2.0,0,1,,,,,,,,0.0,0.0,-2,,,,,,,,,,,,,,0.1,2016,0,0,0,0,
21600018,2016-10-28,Toronto Raptors,Cleveland Cavaliers,91,94,0,0,,,,1,1,,1,Atlantic,Central,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.857142857142857,15.8,-8.942857142857143,0.0,0.0,0.0,,1.0,,,,,2.0,0,,0.5,1.0,,0.0,2.0,0,1,,,,1.0,,,,,3.0,0,,0.5,1.0,,0.0,2.0,0,1,,,,,,,,-1.0,0.0,0,,,,,,,,,,,,,,0.1,2016,0,0,0,0,
21600024,2016-10-28,Utah Jazz,Los Angeles Lakers,96,89,1,0,,,,1,1,,0,Northwest,Pacific,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.785714285714286,-9.785714285714286,19.548111111111112,0.0,19.548111111111112,,0.0,,,,,3.0,0,,0.5,,0.0,0.0,2.0,1,-1,,,,1.0,,,,,2.0,0,,0.5,1.0,,0.0,2.0,0,1,,,,,,,,1.0,0.0,-2,,,,,,,,,,,,,,0.1,2016,0,0,0,0,
21600021,2016-10-28,Oklahoma City Thunder,Phoenix Suns,113,110,1,0,,,,1,1,,1,Northwest,Pacific,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,3.7857142857142856,5.714285714285714,10.3663,0.0,10.3663,,1.0,,,,,2.0,0,,0.5,,1.0,0.0,2.0,1,1,,,,0.0,,,,,2.0,0,,0.5,0.0,,0.0,2.0,0,-1,,,,,,,,0.0,0.0,2,,,,,,,,,,,,,,0.1,2016,0,0,0,0,
21600029,2016-10-29,Cleveland Cavaliers,Orlando Magic,105,99,1,0,,,,2,2,,0,Central,Southeast,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.8,6.785714285714286,9.014285714285716,0.0,0.0,0.0,1.0,1.0,,,,,1.0,1,,0.5,1.0,1.0,1.0,3.0,1,2,16.0,,0.0,0.0,,,,,1.0,1,,0.5,0.0,0.0,0.0,3.0,1,-2,-19.0,,1.0,,,,,0.0,0.0,4,35.0,,,,,,,,,,,,,0.1037037037037037,2016,0,0,0,0,
21600033,2016-10-29,Denver Nuggets,Portland Trail Blazers,113,115,0,0,,,,1,2,,1,Northwest,Northwest,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.785714285714286,5.0,0.7857142857142856,0.0,0.0,0.0,,1.0,,,,,3.0,0,,0.5,,1.0,1.0,2.0,1,1,,,0.5,0.5,,,,,2.0,0,,0.5,0.5,0.5,0.0,3.0,0,-1,0.5,,,,,,,1.0,0.0,2,,,,,,,,,,,,,,0.1037037037037037,2016,0,0,0,0,
21600028,2016-10-29,New York Knicks,Memphis Grizzlies,111,104,1,0,,,,1,1,,0,Atlantic,Southwest,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.866666666666667,0.0,11.866666666666667,0.0,71.70166666666667,-71.70166666666667,,0.0,,,,,4.0,0,,0.5,,0.0,0.0,2.0,1,-1,,,,1.0,,,,,3.0,0,,0.5,1.0,,1.0,2.0,0,1,,,,,,,,1.0,0.0,-2,,,,,,,,,,,,,,0.1037037037037037,2016,0,0,0,0,
21600026,2016-10-29,Philadelphia 76ers,Atlanta Hawks,72,104,0,0,,,,1,1,,0,Atlantic,Southeast,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.733333333333333,6.0,4.7333333333333325,0.0,0.0,0.0,,0.0,,,,,3.0,0,,0.5,0.0,,0.0,2.0,0,-1,,,,1.0,,,,,2.0,0,,0.5,1.0,,0.0,2.0,0,1,,,,,,,,1.0,0.0,-2,,,,,,,,,,,,,,0.1037037037037037,2016,0,0,0,0,
21600032,2016-10-29,San Antonio Spurs,New Orleans Pelicans,98,79,1,0,,,,2,2,,0,Southwest,Southwest,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.533333333333333,0.0,12.533333333333333,18.111649999999997,0.0,18.111649999999997,1.0,1.0,,,,,2.0,0,,0.5,1.0,1.0,0.0,3.0,2,2,18.5,,0.0,0.0,,,,,1.0,1,,0.5,0.0,0.0,0.0,3.0,0,-2,-6.5,,1.0,,,,,1.0,0.0,4,25.0,,,,,,,,,,,,,0.1037037037037037,2016,0,0,0,0,
